TF Padj NES TopMR Cancer Avg_ICR_High Avg_ICR_Low
ZNF772 0.576599578813237 -1.08242373381324 0 LIHC -0.0663265804764069 0.0534081374354591
PHB2 0.576913732616432 1.08211180923216 0 LIHC 0.024441494916808 -0.00114352650058975
ZNF117 0.578066338285175 -1.10436071069791 0 LIHC 0.0971240516527548 0.0120190444532035
NUCKS1 0.579802319663017 -1.12385024693865 0 LIHC 0.0216123983687314 0.0294951809838347
PLPP3 0.581138719122531 1.10700924642803 0 LIHC -0.0424041542868558 0.0146772720332102
IRF2BPL 0.581288235865874 -1.10016004520169 0 LIHC -0.00857584328139457 0.0145414241852541
DNAJB1 0.581327944055408 1.13403686289954 0 LIHC 0.00118352038746185 0.00374708232187634
SALL4 0.581633728741305 1.10544331117386 0 LIHC 0.0505712830068774 0.0140867055389431
ZFP2 0.581633728741305 -1.12182792804371 0 LIHC -0.0427302399948022 0.0245151039231628
CTCF 0.58244592066384 -1.06647521278867 0 LIHC -0.0183725587431822 0.0174471556499273
CNOT6L 0.583627409868533 1.10986461483516 0 LIHC 0.00329150768713565 -0.00935410352320374
CIDEC 0.588390493921944 -1.05192002725055 0 LIHC 0.0284505316379562 -0.00987562821478384
PKN1 0.588860596703093 -1.11168093273934 0 LIHC 0.0202911494840017 0.0460358518904874
SCML2 0.5897992460658 -1.03674833297588 0 LIHC 0.00847408980962818 0.0151230051213271
ZNF600 0.590015762169771 -1.09034383614766 0 LIHC 0.0331534462558942 0.00675024705461652
RIF1 0.591117003936909 -1.04073560415507 0 LIHC 0.00778020194818432 0.0192606261983341
ARNT2 0.593565973123021 1.08984010078571 0 LIHC 0.0454039589404881 0.00187273403717907
CCNQ 0.593612979717608 1.07527936058315 0 LIHC 0.0285669244339441 -0.00880293432861642
ZKSCAN2 0.594189339272376 -1.04353203293321 0 LIHC -0.014863472852152 0.0145331082174941
TRIM5 0.595252004490626 1.10234875682187 0 LIHC 0.0509199752915022 -0.0383101582999374
NR2F1 0.595252004490626 -1.05567756981764 0 LIHC -0.013467927124127 0.00519331174998348
NFIC 0.596188103080976 1.05780804663578 0 LIHC -0.0544201549916408 0.0266680768220965
TLR3 0.597868909817606 1.11618789273024 0 LIHC -0.0366915792253131 0.0262002737793216
ZNF470 0.597868909817606 -1.09966148276643 0 LIHC -0.042563945216806 0.0409395480226904
HSPH1 0.597868909817606 1.09719875117817 0 LIHC 0.0336391207253285 0.000147453772884472
ARHGEF11 0.599429014399594 -1.04534841307294 0 LIHC -0.030534525007308 0.0346116385894594
VHL 0.600600338974802 -1.04658679797826 0 LIHC 0.00762442633913522 0.0124887966022409
YWHAB 0.600600338974802 -1.03110348014896 0 LIHC 0.052088104723927 -0.000372726336427816
SRSF10 0.602159791995897 -1.056671410463 0 LIHC 0.0356547009680732 0.00246398575276731
H2AFY 0.602159791995897 -1.02395475565977 0 LIHC 0.0536352235482182 0.00393385152185141
PCGF1 0.604570739730291 -1.06948826757478 0 LIHC -0.0782521755219143 0.0362331125914024
RXRA 0.604570739730291 -1.05129873462558 0 LIHC -0.0399416642825803 0.0109846626117129
THAP9 0.608176015291314 -1.04489667006695 0 LIHC -0.0511029651893701 0.0206788738304224
HMGB2 0.61132173524075 1.08694146672362 0 LIHC 0.0983984976078074 -0.00826893505468131
SMAD5 0.613722402486963 -1.04431119392649 0 LIHC 0.0189006148026141 0.0147388756762225
TNIP2 0.613722402486963 -1.07102502686157 0 LIHC 0.0714092014448763 -0.0339895959438969
MYCBP2 0.613722402486963 1.10750288225142 0 LIHC -0.0191529856626158 0.0124718804200696
MTA3 0.619966465895976 -1.02691055197578 0 LIHC 0.0316767760083095 0.014416118302724
GNL3 0.619966465895976 1.06665024925963 0 LIHC 0.0545035624503359 -0.00318009750100961
DAPK3 0.619966465895976 1.1130634020998 0 LIHC 0.0442888207474816 -0.00522911573481739
CEBPG 0.620835970532063 -1.04899685686513 0 LIHC 0.0369887846303468 -0.00022823404686891
HEXIM1 0.620835970532063 -1.09548938616144 0 LIHC -0.11583108363978 0.0350467201062861
ADIRF 0.622858402856306 1.06104059630989 0 LIHC -0.034628108053666 0.0273859582250844
MED25 0.624742451271711 -1.09311386793085 0 LIHC 0.0245607969779281 0.018758792174188
ZNF746 0.628512938013119 -1.02991031236938 0 LIHC -0.0155903965559582 0.0120331686176104
MSGN1 0.63086189650378 1.05779104060358 0 LIHC -0.0482499080616076 0.0326161345776411
CSRNP2 0.63086189650378 -1.05137010097961 0 LIHC 0.0172411675151145 0.0159930606371502
ARGLU1 0.63086189650378 1.05677742296245 0 LIHC 0.039528876543493 -0.000196598595393114
ZBTB24 0.631195856505727 1.0552882389403 0 LIHC 0.0916206922548921 -0.0211119888744666
NCOA7 0.631195856505727 1.0675609965929 0 LIHC 0.0478125072739002 -0.018358746789068
PSMD4 0.63153881947892 -1.02710668938293 0 LIHC 0.0347014719451823 -0.00216664398945223
NFRKB 0.63153881947892 -1.0636448645351 0 LIHC -0.0190644641008218 0.0326980967221938
MAMSTR 0.631809949456924 1.07452017512462 0 LIHC 0.0515941228001875 -0.005643754246695
ZNF492 0.632473567058373 1.05778154451256 0 LIHC 0.0134403217795915 0.0182812343909909
ZNF142 0.633762406712015 -1.06481094377197 0 LIHC 0.0405648580460139 -0.00364851042036615
HSPD1 0.633762406712015 -1.04139304347039 0 LIHC 0.048089879097531 -0.00194782859118171
ASCC3 0.63415449368082 -1.05353390831294 0 LIHC 0.0268913138873305 0.00807479174776377
NCOA4 0.635598922886419 -1.06338600836793 0 LIHC -0.0136977016367016 0.0126274915584696
ZMYM4 0.63667943577254 -1.0435356954655 0 LIHC 0.0146056026159025 0.0114821465757336
FEZF2 0.6369903961419 -1.0422284224188 0 LIHC -0.0501043817660253 0.0343448897844578
DNTTIP2 0.638088357589631 1.05090724548809 0 LIHC 0.0535694890944806 -0.0029278930581469
TFB2M 0.638340912090304 -1.02257149024622 0 LIHC -0.0240083147111609 0.0113176832200761
ABCG1 0.638619966790388 1.08108448742992 0 LIHC 0.0670990953373238 -0.00232003952527635
PTPN2 0.638619966790388 -1.04944836362511 0 LIHC 0.0615217151872473 -0.00990682333983883
CRK 0.638619966790388 1.04900403376638 0 LIHC -0.0182520619282932 0.00505252652899519
MTERF1 0.638619966790388 -1.04746259847289 0 LIHC -0.00786705996354458 0.00961247541334634
BHLHE22 0.638619966790388 -1.03379658613322 0 LIHC 0.0296006842424935 -0.0220170736224796
PSMA1 0.638854315788331 1.04866049895829 0 LIHC 0.0644846473342487 -0.0165842118164782
ZNF557 0.638854315788331 -1.04271288744865 0 LIHC -0.0133046311574253 0.032641553210617
SGK3 0.639400871833316 -1.0374010755988 0 LIHC -0.0199979815943587 0.00727971114468478
HAT1 0.639400871833316 1.08636800210202 0 LIHC 0.0411725743379567 0.00410336338186643
GDF1 0.639491901480713 1.06576413073211 0 LIHC 0.00425525070330923 0.000536957874205436
XIAP 0.639625882081255 -1.02813728217544 0 LIHC -0.00878325283111277 0.0058622258008264
ZNF587B 0.640290659587139 1.09062001293378 0 LIHC 0.00150271161614379 0.00523621749151914
SENP2 0.640809464784866 -1.03242897553985 0 LIHC -0.0469558119319054 0.0378748820336005
ZBTB39 0.640809464784866 -1.0432588316115 0 LIHC -0.010989065631091 0.0267369343584036
ARHGEF2 0.646322539759117 1.03831644233831 0 LIHC 0.0585372622426507 -0.00445818507650701
HMGN1 0.650417607252746 1.07474058870147 0 LIHC 0.0832371807299821 0.00124945888083504
ATF2 0.656464635707783 -1.03226450063925 0 LIHC 0.0320481927838101 0.00233995019012672
MAPK3 0.656464635707783 1.04803160479974 0 LIHC 0.0693244820437404 -0.00372659604874257
SIRT4 0.660181426320349 -1.03036750595252 0 LIHC -0.0294780860109711 0.0221977459789159
ZSCAN16 0.660181426320349 -1.04352384040904 0 LIHC -0.011959401970166 0.0318857535731015
UBR2 0.660181426320349 -1.02980563110417 0 LIHC -0.0126111568252801 -0.00285030416029507
MYO6 0.661590374890968 -1.01772303253749 0 LIHC 0.00641412273637163 0.0151091754140736
MAX 0.667673514260588 1.04768631828712 0 LIHC 0.0480735512960971 -0.0343997452647443
KANK2 0.667868796236984 1.05038919830289 0 LIHC -0.027475816786124 0.0176166255823427
ZNF525 0.667868796236984 -1.04483728907876 0 LIHC 0.0193068924756926 0.0384693686143687
SAP30 0.669601411482551 -1.03753617838036 0 LIHC 0.0350137472049857 0.00278256417331441
FEZF1 0.670176764099759 1.04195295785135 0 LIHC 0.0352573652267435 -0.00103913616970789
APOE 0.671847171179625 -1.0390328641866 0 LIHC -0.0517459646359516 0.0226719317405735
SERPINE1 0.674832411838445 1.04818801333677 0 LIHC 0.026302842355272 0.0032068653586639
BRF1 0.674832411838445 -1.0151123791735 0 LIHC -0.0245806315153147 0.021946138460785
CBX1 0.676512106429087 -1.01353475836912 0 LIHC 0.0181226925326674 0.0118768289722547
TEAD4 0.677258090499966 -1.01956626058377 0 LIHC 0.0631140297728853 -0.0180934847747392
DPY30 0.677405144575866 1.02925931106534 0 LIHC 0.0329654778975331 -0.00410638802147205
FSHB 0.680018426705733 1.03932545159548 0 LIHC 0.0405435535751372 -0.0143756396835716
JADE1 0.680229964123904 -1.01433494125515 0 LIHC -0.0265374871967373 0.0137587558042316
PSMC4 0.681517406075222 1.04602872993324 0 LIHC 0.0541487698745465 -0.00596299455770873
ZNF419 0.682021464663571 -1.03091006121553 0 LIHC -0.0220976409654831 0.0326593396145392
RBL1 0.683245528107779 1.0293546123035 0 LIHC 0.0288533442710938 0.0148324408531757
UBTF 0.684830938916783 1.04961468183559 0 LIHC -0.0474314153286056 0.0412758972477895
COMMD6 0.688091425242513 1.02668821128681 0 LIHC 0.0513468537214288 -0.0158101287116346
PPP3CB 0.688742947785779 1.04306881836907 0 LIHC 0.0269659522460135 0.0155627832142532
DKK1 0.690613665049354 -1.04720096631611 0 LIHC 0.106178004726194 0.00420207649086277
TTF1 0.691725143797737 1.03223247896151 0 LIHC -0.0180845879541772 0.0396778255284674
ZNF582 0.694059679499929 -1.02265432416599 0 LIHC 0.03811984712837 0.0270642138180964
BLM 0.695898323972399 -1.01105699194347 0 LIHC 0.0659773285688063 0.0113660149182836
PPID 0.695898323972399 -1.01191156185849 0 LIHC -0.0233505022001425 0.00215606626423035
TAF9B 0.695898323972399 -1.01382882645152 0 LIHC -0.0266565000515788 0.0215764779031248
ZNF581 0.696663140879901 1.02226856240062 0 LIHC 0.0505466285772076 -0.000377444926553683
PSMD1 0.696914630651019 1.03280727648576 0 LIHC 0.061571189354144 -0.0163415803543679
PWP1 0.697988672722267 1.02184704394754 0 LIHC 0.0421304358422335 0.000231856221551897
MED24 0.708682599463933 -1.00867740430126 0 LIHC 0.0200687997712636 0.0184845731678708
PSPC1 0.708682599463933 1.04302336058563 0 LIHC 0.0271398312452589 0.0334305064596496
SOX9 0.709107717166374 1.01824258586906 0 LIHC 0.0522172487823366 -0.0107380759097
ZNF695 0.710266718230991 1.03247992380724 0 LIHC 0.047289277372994 0.00729197501677125
NELFCD 0.710271018960974 1.01901295508455 0 LIHC -0.000912068642609933 0.0392458105372644
ITGA6 0.710517329131195 -1.0150560798245 0 LIHC -0.0143898537478333 0.020539459845475
RING1 0.713483043025413 -1.0036656825036 0 LIHC -0.026957939167444 0.0217043065169968
HDAC8 0.713483043025413 1.02263364298319 0 LIHC 0.0332006780283285 -0.014594471819255
ELP5 0.713483043025413 1.01815365902049 0 LIHC 0.0193999308640233 0.00298674086465368
GDNF 0.713483043025413 1.01625027033818 0 LIHC -0.0165822007196678 0.0104813811866922
ZNF649 0.713483043025413 -1.00731992888101 0 LIHC -0.0646403373869964 0.0377155323613644
ZBTB47 0.713483043025413 -1.03705782625994 0 LIHC 0.0175926708055059 -0.00991671922321825
NSD1 0.713483043025413 -1.0072351840256 0 LIHC 0.0184605743462399 0.0107947435125295
ZNF316 0.715958020331553 -1.00318564182649 0 LIHC -0.0272696001902247 0.0342739648771282
FST 0.717066909471534 -1.00392571730878 0 LIHC 0.0665126714697242 -0.0239874349671992
DDX3X 0.717066909471534 -1.0313566249039 0 LIHC -0.0519274918790029 0.0410410901600855
ZNF331 0.717066909471534 -1.01016586948067 0 LIHC -0.00227659990521028 0.0144491082070948
XRN2 0.717066909471534 -1.01527964389415 0 LIHC -0.038649740985385 0.0540278966233509
HOXB5 0.72322044564559 1.01820335604467 0 LIHC 0.0951485381376009 -0.0344270710585557
ATF3 0.72322044564559 -1.00637393508873 0 LIHC 0.0149192506459983 -0.0129493757488661
CNOT3 0.723915262734485 -1.01085093764851 0 LIHC -0.00878872484950202 0.0481962637907855
UBE2D1 0.724139473323573 -0.999990153066443 0 LIHC 0.060524569464275 -0.00101048796902337
DDIT3 0.725485638829652 1.02695802374075 0 LIHC 0.0519547152129731 0.0161710014950085
ZNF431 0.726984115202122 -0.999217087046936 0 LIHC 0.0344293252518509 0.0169614025452659
HIST2H3C 0.72756833478654 1.02532126572395 0 LIHC 0.0868569485348623 -0.0251357766669402
MUC1 0.72756833478654 1.00907084919084 0 LIHC 0.04169251054791 0.00250476702400872
FERD3L 0.727994170400029 1.00849157587752 0 LIHC -0.0442447992332151 0.0322342586686105
SMARCB1 0.727994170400029 -0.999017969736314 0 LIHC 0.0381434070073089 0.00785552551140019
GATA6 0.727994170400029 -0.998319114632265 0 LIHC -0.0283010392860094 0.00391006016629481
FUBP1 0.727994170400029 -0.998133422147598 0 LIHC 0.0522914171630893 0.00748873230435085
MET 0.728188976981755 -1.01123313086731 0 LIHC 0.00665471463662438 0.0362922454074142
WDR75 0.728188976981755 1.00850987363987 0 LIHC 0.0638291370000706 -0.00620496362230603
BRCA2 0.728188976981755 1.00769800469948 0 LIHC 0.0336448853358766 0.0169066991204231
NR2C1 0.728351227657233 -1.02441641302918 0 LIHC -0.0131283722108479 0.0445031971099313
PSEN1 0.729757282861961 -0.997242949164245 0 LIHC -0.0120310635730244 0.00453920560048642
PRAMEF15 0.73413746082265 -0.997155586356914 0 LIHC -0.0212314811045151 0.0196407710442052
CKAP2 0.73413746082265 1.01748408561863 0 LIHC 0.0264314603410593 0.0144664170014224
THAP6 0.73413746082265 -0.995307731604529 0 LIHC -0.0387206014116245 0.0157798588520224
ZNF202 0.734982391066292 -0.996321778118257 0 LIHC 0.0107999433475543 0.0195021375993641
GALR3 0.737620727231631 -0.995787275598895 0 LIHC -0.00947340080700839 0.0116054255987409
BMP10 0.739758604518216 -0.995502599417266 0 LIHC -0.030242486577813 0.00589915934120791
SARS 0.739758604518216 1.00283379111633 0 LIHC 0.0315011937792331 -0.00367018242809922
ZFHX4 0.739891873943436 1.00612331785103 0 LIHC -0.0372805270388002 0.0254597782499735
SUV39H2 0.741445419828567 1.00135449608208 0 LIHC 0.0298010039843801 0.00896338055629247
SMARCA1 0.74366407578518 -0.992773099742495 0 LIHC 0.018921985832764 0.0039132250244325
ZHX1 0.744238402488095 1.00113405451488 0 LIHC -0.0445757875308033 0.012275170875039
TGFBRAP1 0.744238402488095 -0.999553980375168 0 LIHC 0.0187382990712985 0.010141579631567
ZNF514 0.745417474793217 0.999963891936994 0 LIHC 0.0217044791831513 0.0222800459128083
ZNF2 0.74880228171109 -0.993194767030148 0 LIHC -0.0223516830897785 0.0176696578520455
MAD2L2 0.74880228171109 0.99769938356928 0 LIHC 0.0164886834833827 -0.000710500407515369
NFE2L1 0.748830670823898 -0.988605260117625 0 LIHC -0.0550424483196499 0.0359260035088239
AGRN 0.748933378776989 -0.989378682298913 0 LIHC 0.0500843449188666 0.0173830002408033
CREBBP 0.748933378776989 -0.991575279964241 0 LIHC -0.0371191349577126 0.02457622037388
ROR1 0.748933378776989 -0.98840182701443 0 LIHC 0.050471124400968 -0.00888094869523348
GLMP 0.748933378776989 0.99694080127515 0 LIHC -0.0104877026218124 0.0194480974294389
HOXC13 0.748933378776989 -1.00212524605805 0 LIHC 0.0759059014264697 0.0168973863748421
MYF6 0.748933378776989 0.99678548144048 0 LIHC 0.00914936299287208 0.00399967808474932
ITGB1BP1 0.749027916525318 -0.989419246532083 0 LIHC 0.0563765276928142 -0.00177304800254187
POLR3G 0.749027916525318 -0.987408735785758 0 LIHC 0.00933139736012469 0.0155413247157275
MAPK9 0.749027916525318 -1.00260617926842 0 LIHC 0.0113438552882104 0.023755131232243
BIRC2 0.749027916525318 -0.987697999747957 0 LIHC -0.00983821163987567 0.0192572995528671
KHSRP 0.749202425345217 -0.991039461188266 0 LIHC -0.0133434577456504 0.0292039792909211
MLLT10 0.750017575094381 -0.986356113934985 0 LIHC -0.0323302266073881 0.045178713089354
ZSCAN21 0.750017575094381 0.999243528692784 0 LIHC -0.051527407860983 0.025259481738901
CSRNP1 0.75087123230392 -0.985891320817419 0 LIHC -0.0464367352952653 0.019966951460897
BRIP1 0.751218152701888 -0.988725775922979 0 LIHC -0.016757207866765 0.0217495313954201
WNT3A 0.751905551837818 0.994607380865086 0 LIHC 0.00386210344152876 0.0105158859732072
ZNF891 0.751905551837818 -0.988033010427087 0 LIHC -0.0500676905289234 0.0360332370912196
PF4 0.753886197260133 0.991155313067003 0 LIHC 0.029764757360573 -0.0220891702435663
KLF2 0.754938027311369 0.99271301456861 0 LIHC 0.0507597081798391 -0.0303429178320849
VIPAS39 0.756086108320045 -0.985278742006728 0 LIHC -0.0193594920364725 0.0209433799540021
IRF2BP2 0.756086108320045 -0.989222367652391 0 LIHC -0.00715503866954709 0.0142934389198959
ELP1 0.756086108320045 -0.985970546075271 0 LIHC 0.0212205153409057 0.0135565105533349
CNOT2 0.756086108320045 -0.982132207114426 0 LIHC 0.0423786015519991 0.00572013387725696
ZNF720 0.757253780593204 -0.982237048467343 0 LIHC -0.017691052717064 0.023243719422106
PFDN5 0.758065317719311 0.996335191490101 0 LIHC 0.0622708804975859 -0.0122106022667932
CALCA 0.758065317719311 0.988195107508724 0 LIHC -0.00673882816084722 0.00780894503397068
ARID3A 0.758065317719311 0.996558601878644 0 LIHC 0.0486770164919844 0.00265674937636998
DLX1 0.758556054184599 0.98783754591828 0 LIHC 0.0313791126127146 0.00685310899735766
EIF2A 0.758556054184599 -0.983752637634366 0 LIHC -0.0250624335852739 0.0381343256797186
ZNF486 0.758836105950775 0.993993098021781 0 LIHC 0.0925551375495913 -0.00351882225337661
ZNF766 0.758836105950775 -0.99492581507119 0 LIHC 0.0567303954334773 0.0175053193794841
PIAS1 0.759485324591927 0.987416332760993 0 LIHC -0.0248001117573412 0.0259285398074681
CEBPD 0.760195123813888 0.986567542207282 0 LIHC 0.0432483150171411 -0.0235798037555292
TRIM37 0.760360661506797 -0.985963163373851 0 LIHC 0.00539463894946215 0.0200433369537546
EDF1 0.760500580414489 0.989461268515577 0 LIHC 0.0487865550566152 -0.0097851002718074
HDAC4 0.761988366719583 -0.979978186639313 0 LIHC -0.0296462795286393 0.034876030101368
CHCHD2 0.763184097762301 0.987183898943128 0 LIHC 0.0372135456579704 0.00279676116064784
CTNNBIP1 0.763184097762301 -0.993187155071245 0 LIHC -0.00626552705346808 -0.0273286908952521
MNAT1 0.763184097762301 0.986684171688012 0 LIHC 0.013883878235277 -0.00306695644497306
MXD3 0.763573284375529 0.982964837338859 0 LIHC 0.0583380549710492 0.0183587338609761
FSTL1 0.765615564466462 -0.98123612417374 0 LIHC 0.0103950535065143 -0.00432814954611891
MAPRE3 0.76968464960681 -0.981799618093881 0 LIHC -0.0675769276653163 0.0268200888833402
NDN 0.77127924239044 0.989549849572561 0 LIHC 0.0377948814888243 -0.0149867137319468
PSMD6 0.772550537849542 0.981973358839577 0 LIHC 0.0588795158688859 -0.0156491805751086
TEAD1 0.773045687872352 -0.982576919641422 0 LIHC -0.0765163327670438 0.034235606175936
CBFB 0.773045687872352 -0.971540548338064 0 LIHC 0.0740479704047312 0.00185937639210225
GTF2B 0.773045687872352 0.979449732135564 0 LIHC 0.0102563511072122 -0.00428416463037088
ZNF75A 0.773045687872352 -0.974955709957725 0 LIHC -0.0578687029701872 0.0392274495912343
TRIM32 0.773045687872352 -0.98163805736345 0 LIHC -0.0215502229066112 0.0224038078319679
TBX6 0.773045687872352 -0.973272124666079 0 LIHC 0.0374613941041581 -0.0132398084762948
MED7 0.774051298896725 0.982581535308119 0 LIHC 0.0455606602799853 -3.75927671281183e-05
SETD2 0.774051298896725 -0.978813918631948 0 LIHC -0.0172150502427695 0.0235291361775018
MAPK14 0.774051298896725 -0.978758348615047 0 LIHC -0.00761999990987053 0.0189684923313998
SNAI1 0.775055757228285 -0.973074306560207 0 LIHC 0.0193203450016874 0.0135546513166342
ZNF26 0.775762917031755 -0.975970315140364 0 LIHC 6.17380554216305e-05 0.0171891460025441
ZNF574 0.775762917031755 -0.975703838930674 0 LIHC -0.0707798782916073 0.0542564193897964
OLIG1 0.779232642571357 -0.978289056240739 0 LIHC 0.0633727625639151 -0.0295362344426819
